# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.50000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
164.35          	1.30579712e-03	1.44708865e+00	2.93682794e-01	1.48147194e-01	1.45535600e-01
164.4           	1.53962381e-03	1.42961465e+00	1.81344000e-01	9.22116238e-02	8.91323762e-02
164.45          	1.72515029e-03	1.41552327e+00	6.48277650e-02	3.41390328e-02	3.06887322e-02
164.5           	2.00921590e-03	1.40713632e+00	-5.31066994e-02	-2.45441338e-02	-2.85625656e-02
164.55          	2.26748139e-03	1.40529778e+00	-1.71533807e-01	-8.34994219e-02	-8.80343847e-02
164.6           	2.57243311e-03	1.40744942e+00	-2.90280530e-01	-1.42567832e-01	-1.47712698e-01
164.65          	2.87486627e-03	1.41492425e+00	-4.05516827e-01	-1.99883547e-01	-2.05633280e-01
164.7           	3.18111282e-03	1.42665801e+00	-5.19915634e-01	-2.56776704e-01	-2.63138930e-01
164.75          	3.46079459e-03	1.44348512e+00	-6.29317365e-01	-3.11197888e-01	-3.18119477e-01
164.8           	3.75942294e-03	1.46268193e+00	-7.33584651e-01	-3.63032902e-01	-3.70551748e-01
164.85          	4.01416134e-03	1.48539643e+00	-8.30354051e-01	-4.11162864e-01	-4.19191187e-01
164.9           	4.21019785e-03	1.50847294e+00	-9.20001701e-01	-4.55790653e-01	-4.64211048e-01
164.95          	4.35252923e-03	1.53405625e+00	-1.00167173e+00	-4.96483333e-01	-5.05188392e-01
165             	4.44715728e-03	1.55930201e+00	-1.07489743e+00	-5.33001558e-01	-5.41895873e-01
165.05          	4.45272218e-03	1.58521933e+00	-1.13857599e+00	-5.64835273e-01	-5.73740717e-01
165.1           	4.39905651e-03	1.60815976e+00	-1.19361474e+00	-5.92408311e-01	-6.01206424e-01
165.15          	4.29564039e-03	1.63058699e+00	-1.23963444e+00	-6.15521580e-01	-6.24112861e-01
165.2           	4.13923090e-03	1.65056632e+00	-1.27656846e+00	-6.34144999e-01	-6.42423461e-01
165.25          	3.93661337e-03	1.66915647e+00	-1.30372319e+00	-6.47924982e-01	-6.55798209e-01
165.3           	3.68810735e-03	1.68420486e+00	-1.32226180e+00	-6.57442792e-01	-6.64819007e-01
165.35          	3.41643920e-03	1.69666298e+00	-1.33303965e+00	-6.63103386e-01	-6.69936265e-01
165.4           	3.09694638e-03	1.70619511e+00	-1.33470376e+00	-6.64254931e-01	-6.70448824e-01
165.45          	2.74221976e-03	1.71235199e+00	-1.32584535e+00	-6.60180456e-01	-6.65664896e-01
165.5           	2.37011887e-03	1.71490015e+00	-1.31206386e+00	-6.53661811e-01	-6.58402048e-01
165.55          	1.98666788e-03	1.71464288e+00	-1.28961345e+00	-6.42820056e-01	-6.46793392e-01
165.6           	1.62246505e-03	1.71081192e+00	-1.25898912e+00	-6.27872093e-01	-6.31117023e-01
165.65          	1.26533253e-03	1.70331802e+00	-1.22452432e+00	-6.10996830e-01	-6.13527495e-01
165.7           	9.28156692e-04	1.69318889e+00	-1.18012727e+00	-5.89135476e-01	-5.90991789e-01
165.75          	6.09883471e-04	1.67935270e+00	-1.13230133e+00	-5.65540781e-01	-5.66760548e-01
165.8           	3.29578375e-04	1.66254838e+00	-1.07688575e+00	-5.38113296e-01	-5.38772452e-01
165.85          	6.22439416e-05	1.64265386e+00	-1.01532100e+00	-5.07598255e-01	-5.07722742e-01
165.9           	-1.87380834e-04	1.62131534e+00	-9.47581719e-01	-4.73978240e-01	-4.73603479e-01
165.95          	-3.88598346e-04	1.59778344e+00	-8.73631886e-01	-4.37204541e-01	-4.36427345e-01
166             	-5.39661380e-04	1.57255797e+00	-7.95290363e-01	-3.98184843e-01	-3.97105520e-01
166.05          	-6.88954100e-04	1.54680684e+00	-7.09650719e-01	-3.55514314e-01	-3.54136406e-01
166.1           	-8.16216955e-04	1.52018984e+00	-6.17948908e-01	-3.09790671e-01	-3.08158237e-01
166.15          	-9.54878280e-04	1.49496805e+00	-5.22214295e-01	-2.62062026e-01	-2.60152269e-01
166.2           	-1.11338582e-03	1.47118364e+00	-4.18562489e-01	-2.10394630e-01	-2.08167858e-01
166.25          	-1.28354777e-03	1.45029881e+00	-3.10727319e-01	-1.56647207e-01	-1.54080112e-01
166.3           	-1.49830733e-03	1.43227540e+00	-1.98583966e-01	-1.00790291e-01	-9.77936758e-02
166.35          	-1.68880140e-03	1.41732497e+00	-8.27277134e-02	-4.30526581e-02	-3.96750553e-02
166.4           	-1.97062984e-03	1.40784991e+00	3.53628474e-02	1.57107939e-02	1.96520536e-02
166.45          	-2.21637118e-03	1.40534638e+00	1.53907169e-01	7.47372132e-02	7.91699556e-02
166.5           	-2.51142298e-03	1.40668526e+00	2.72834925e-01	1.33906040e-01	1.38928886e-01
166.55          	-2.80643418e-03	1.41381582e+00	3.87982593e-01	1.91184862e-01	1.96797731e-01
166.6           	-3.12231733e-03	1.42489212e+00	5.02854756e-01	2.48305061e-01	2.54549695e-01
166.65          	-3.40666698e-03	1.44100979e+00	6.12925048e-01	3.03055857e-01	3.09869191e-01
166.7           	-3.70606627e-03	1.45962022e+00	7.18146816e-01	3.55367342e-01	3.62779474e-01
166.75          	-3.97312760e-03	1.48157844e+00	8.15869248e-01	4.03961496e-01	4.11907751e-01
166.8           	-4.18018502e-03	1.50506355e+00	9.06705951e-01	4.49172791e-01	4.57533161e-01
166.85          	-4.33138345e-03	1.53036110e+00	9.89764486e-01	4.90550860e-01	4.99213627e-01
166.9           	-4.43258342e-03	1.55522493e+00	1.06448289e+00	5.27808861e-01	5.36674028e-01
166.95          	-4.45201631e-03	1.58139576e+00	1.12965756e+00	5.60376764e-01	5.69280797e-01
167             	-4.40588380e-03	1.60446346e+00	1.18557933e+00	5.88383783e-01	5.97195551e-01
167.05          	-4.32215285e-03	1.62733411e+00	1.23300360e+00	6.12179649e-01	6.20823954e-01
167.1           	-4.16666775e-03	1.64785639e+00	1.27131764e+00	6.31492153e-01	6.39825489e-01
167.15          	-3.97460755e-03	1.66676333e+00	1.29940558e+00	6.45728180e-01	6.53677396e-01
167.2           	-3.72949558e-03	1.68202950e+00	1.32017661e+00	6.56358812e-01	6.63817803e-01
167.25          	-3.46006893e-03	1.69506160e+00	1.33176615e+00	6.62423007e-01	6.69343144e-01
167.3           	-3.14909581e-03	1.70497863e+00	1.33515127e+00	6.64426540e-01	6.70724731e-01
167.35          	-2.79970829e-03	1.71155784e+00	1.32732156e+00	6.60861073e-01	6.66460490e-01
167.4           	-2.42960206e-03	1.71460094e+00	1.31430919e+00	6.54724992e-01	6.59584196e-01
167.45          	-2.04704265e-03	1.71489537e+00	1.29308152e+00	6.44493719e-01	6.48587804e-01
167.5           	-1.67711364e-03	1.71170338e+00	1.26349800e+00	6.30071886e-01	6.33426114e-01
167.55          	-1.32191763e-03	1.70460367e+00	1.23030148e+00	6.13828822e-01	6.16472657e-01
167.6           	-9.80415827e-04	1.69483518e+00	1.18716495e+00	5.92602060e-01	5.94562892e-01
167.65          	-6.60628105e-04	1.68132524e+00	1.13927353e+00	5.68976138e-01	5.70297394e-01
167.7           	-3.72325685e-04	1.66502575e+00	1.08536549e+00	5.42310417e-01	5.43055068e-01
167.75          	-1.01873654e-04	1.64573539e+00	1.02471524e+00	5.12255749e-01	5.12459496e-01
167.8           	1.49406767e-04	1.62446231e+00	9.58029473e-01	4.79164143e-01	4.78865330e-01
167.85          	3.63195674e-04	1.60123907e+00	8.84590045e-01	4.42658218e-01	4.41931827e-01
167.9           	5.17468899e-04	1.57623394e+00	8.06914735e-01	4.03974836e-01	4.02939899e-01
167.95          	6.75588970e-04	1.55063182e+00	7.22238047e-01	3.61794612e-01	3.60443434e-01
168             	7.93944617e-04	1.52396149e+00	6.31484556e-01	3.16536222e-01	3.14948333e-01
168.05          	9.43119924e-04	1.49823154e+00	5.36802181e-01	2.69344210e-01	2.67457970e-01
168.1           	1.08920278e-03	1.47426857e+00	4.33895800e-01	2.18037103e-01	2.15858697e-01
168.15          	1.26412865e-03	1.45306018e+00	3.26951404e-01	1.64739831e-01	1.62211573e-01
168.2           	1.45850507e-03	1.43473059e+00	2.15635590e-01	1.09276300e-01	1.06359290e-01
168.25          	1.65914793e-03	1.41913106e+00	9.97501463e-02	5.15342211e-02	4.82159252e-02
168.3           	1.92585977e-03	1.40876150e+00	-1.82272645e-02	-7.18777247e-03	-1.10394920e-02
168.35          	2.17667610e-03	1.40535410e+00	-1.36793910e-01	-6.62202791e-02	-7.05736313e-02
168.4           	2.46697943e-03	1.40604903e+00	-2.55577712e-01	-1.25321877e-01	-1.30255835e-01
168.45          	2.75621802e-03	1.41243256e+00	-3.71317392e-01	-1.82902478e-01	-1.88414914e-01
168.5           	3.07391096e-03	1.42331689e+00	-4.86383677e-01	-2.40117928e-01	-2.46265750e-01
168.55          	3.35740844e-03	1.43873990e+00	-5.97161011e-01	-2.95223097e-01	-3.01937914e-01
168.6           	3.65979399e-03	1.45634810e+00	-7.03040221e-01	-3.47860317e-01	-3.55179905e-01
168.65          	3.93800685e-03	1.47814599e+00	-8.01842956e-01	-3.96983471e-01	-4.04859485e-01
168.7           	4.15447451e-03	1.50161619e+00	-8.94204047e-01	-4.42947549e-01	-4.51256498e-01
168.75          	4.31163054e-03	1.52653591e+00	-9.77822153e-01	-4.84599446e-01	-4.93222707e-01
168.8           	4.41772900e-03	1.55150121e+00	-1.05447256e+00	-5.22818553e-01	-5.31654011e-01
168.85          	4.45432622e-03	1.57767359e+00	-1.12059973e+00	-5.55845539e-01	-5.64754192e-01
168.9           	4.41717744e-03	1.60115024e+00	-1.17749500e+00	-5.84330321e-01	-5.93164676e-01
168.95          	4.34789101e-03	1.62414224e+00	-1.22692535e+00	-6.09114783e-01	-6.17810565e-01
169             	4.19067274e-03	1.64532274e+00	-1.26624705e+00	-6.28932852e-01	-6.37314198e-01
169.05          	4.00848593e-03	1.66432344e+00	-1.29598307e+00	-6.43983051e-01	-6.52000023e-01
169.1           	3.76976445e-03	1.67986958e+00	-1.31758007e+00	-6.55020273e-01	-6.62559801e-01
169.15          	3.50172744e-03	1.69326058e+00	-1.33067894e+00	-6.61837745e-01	-6.68841200e-01
169.2           	3.19893475e-03	1.70368780e+00	-1.33521905e+00	-6.64410589e-01	-6.70808458e-01
169.25          	2.85523025e-03	1.71082961e+00	-1.32887136e+00	-6.61580449e-01	-6.67290910e-01
169.3           	2.48582959e-03	1.71436411e+00	-1.31683883e+00	-6.55933584e-01	-6.60905243e-01
169.35          	2.10237564e-03	1.71497385e+00	-1.29696906e+00	-6.46382153e-01	-6.50586905e-01
169.4           	1.72773830e-03	1.71255584e+00	-1.26820848e+00	-6.32376501e-01	-6.35831977e-01
169.45          	1.37372086e-03	1.70583562e+00	-1.23549123e+00	-6.16371895e-01	-6.19119337e-01
169.5           	1.02868204e-03	1.69627281e+00	-1.19382745e+00	-5.95885042e-01	-5.97942406e-01
169.55          	7.07646465e-04	1.68346837e+00	-1.14619027e+00	-5.72387489e-01	-5.73802782e-01
169.6           	4.12393920e-04	1.66749581e+00	-1.09357895e+00	-5.46377079e-01	-5.47201867e-01
169.65          	1.39595376e-04	1.64878724e+00	-1.03398416e+00	-5.16852483e-01	-5.17131674e-01
169.7           	-1.14493500e-04	1.62766465e+00	-9.67601778e-01	-4.83915383e-01	-4.83686396e-01
169.75          	-3.39658140e-04	1.60474667e+00	-8.95663277e-01	-4.48171297e-01	-4.47491980e-01
169.8           	-4.98854811e-04	1.57999797e+00	-8.18603188e-01	-4.09800449e-01	-4.08802739e-01
169.85          	-6.63261114e-04	1.55438485e+00	-7.34813757e-01	-3.68070140e-01	-3.66743617e-01
169.9           	-7.78704768e-04	1.52773043e+00	-6.45031851e-01	-3.23294630e-01	-3.21737221e-01
169.95          	-9.34402248e-04	1.50189826e+00	-5.50727094e-01	-2.76297949e-01	-2.74429145e-01
170             	-1.06828959e-03	1.47787856e+00	-4.49249684e-01	-2.25693132e-01	-2.23556553e-01
170.05          	-1.25268723e-03	1.45589489e+00	-3.42426767e-01	-1.72466071e-01	-1.69960696e-01
170.1           	-1.43365223e-03	1.43723159e+00	-2.31928226e-01	-1.17397765e-01	-1.14530461e-01
170.15          	-1.64634696e-03	1.42077289e+00	-1.17037882e-01	-6.01652880e-02	-5.68725941e-02
170.2           	-1.88272526e-03	1.41023905e+00	1.20432320e-03	-1.28056366e-03	2.48488686e-03
170.25          	-2.13727269e-03	1.40542079e+00	1.20105057e-01	5.79152556e-02	6.21898010e-02
170.3           	-2.42533000e-03	1.40590904e+00	2.38571350e-01	1.16860345e-01	1.21711005e-01
170.35          	-2.71205705e-03	1.41092065e+00	3.55551922e-01	1.75063904e-01	1.80488018e-01
170.4           	-3.03494585e-03	1.42161760e+00	4.69987382e-01	2.31958745e-01	2.38028637e-01
170.45          	-3.31270248e-03	1.43638128e+00	5.81742406e-01	2.87558500e-01	2.94183905e-01
170.5           	-3.61116676e-03	1.45361879e+00	6.88163519e-01	3.40470593e-01	3.47692926e-01
170.55          	-3.89963438e-03	1.47493517e+00	7.88304996e-01	3.90252864e-01	3.98052132e-01
170.6           	-4.12414158e-03	1.49851414e+00	8.81651436e-01	4.36701577e-01	4.44949860e-01
170.65          	-4.29249023e-03	1.52276672e+00	9.65962963e-01	4.78688991e-01	4.87273972e-01
170.7           	-4.40403541e-03	1.54809074e+00	1.04409748e+00	5.17644703e-01	5.26452773e-01
170.75          	-4.45618310e-03	1.57392752e+00	1.11168627e+00	5.51386953e-01	5.60299319e-01
170.8           	-4.42917611e-03	1.59822671e+00	1.16988241e+00	5.80512028e-01	5.89370380e-01
170.85          	-4.36788657e-03	1.62105868e+00	1.22043848e+00	6.05851354e-01	6.14587127e-01
170.9           	-4.21530329e-03	1.64255349e+00	1.26098024e+00	6.26274815e-01	6.34705421e-01
170.95          	-4.04212260e-03	1.66182442e+00	1.29277281e+00	6.42344282e-01	6.50428527e-01
171             	-3.81311967e-03	1.67774261e+00	1.31557158e+00	6.53972669e-01	6.61598909e-01
171.05          	-3.54458666e-03	1.69150190e+00	1.32933597e+00	6.61123399e-01	6.68212572e-01
171.1           	-3.25030207e-03	1.70253544e+00	1.33482082e+00	6.64160108e-01	6.70660712e-01
171.15          	-2.91136583e-03	1.71005573e+00	1.33075726e+00	6.62467265e-01	6.68289996e-01
171.2           	-2.54196182e-03	1.71422579e+00	1.31930313e+00	6.57109601e-01	6.62193525e-01
171.25          	-2.15973611e-03	1.71503154e+00	1.30064231e+00	6.48161417e-01	6.52480889e-01
171.3           	-1.78009584e-03	1.71326084e+00	1.27297220e+00	6.34706002e-01	6.38266194e-01
171.35          	-1.42523897e-03	1.70693515e+00	1.24045766e+00	6.18803589e-01	6.21654067e-01
171.4           	-1.07512794e-03	1.69778820e+00	1.20012271e+00	5.98986228e-01	6.01136484e-01
171.45          	-7.51805930e-04	1.68561326e+00	1.15357142e+00	5.76033902e-01	5.77537513e-01
171.5           	-4.50246456e-04	1.67004250e+00	1.10190684e+00	5.50503173e-01	5.51403666e-01
171.55          	-1.79934530e-04	1.65189623e+00	1.04310088e+00	5.21370503e-01	5.21730372e-01
171.6           	7.59892722e-05	1.63079929e+00	9.77599184e-01	4.88875581e-01	4.88723603e-01
171.65          	3.07217599e-04	1.60820089e+00	9.06363236e-01	4.53488836e-01	4.52874400e-01
171.7           	4.71651056e-04	1.58375915e+00	8.30548737e-01	4.15746019e-01	4.14802717e-01
171.75          	6.39159230e-04	1.55811678e+00	7.47304215e-01	3.74291267e-01	3.73012948e-01
171.8           	7.53231755e-04	1.53164273e+00	6.58770560e-01	3.30138512e-01	3.28632048e-01
171.85          	9.11762921e-04	1.50586841e+00	5.64657018e-01	2.83240272e-01	2.81416746e-01
171.9           	1.03890094e-03	1.48120124e+00	4.64753514e-01	2.33415658e-01	2.31337856e-01
171.95          	1.24020715e-03	1.45883033e+00	3.58329536e-01	1.80404975e-01	1.77924561e-01
172             	1.40601979e-03	1.43974200e+00	2.47801087e-01	1.25306563e-01	1.22494524e-01
172.05          	1.62920959e-03	1.42276728e+00	1.34320163e-01	6.87892910e-02	6.55308718e-02
172.1           	1.83353222e-03	1.41180333e+00	1.62246684e-02	9.94586642e-03	6.27880198e-03
172.15          	2.09798326e-03	1.40574569e+00	-1.03101455e-01	-4.94527444e-02	-5.36487109e-02
172.2           	2.38394570e-03	1.40543164e+00	-2.21021107e-01	-1.08126608e-01	-1.12894499e-01
172.25          	2.67672805e-03	1.40975419e+00	-3.38941526e-01	-1.66794035e-01	-1.72147491e-01
172.3           	2.99894543e-03	1.41985018e+00	-4.53081346e-01	-2.23541728e-01	-2.29539618e-01
172.35          	3.28341335e-03	1.43369760e+00	-5.65880018e-01	-2.79656595e-01	-2.86223422e-01
172.4           	3.58207264e-03	1.45081618e+00	-6.73140814e-01	-3.32988335e-01	-3.40152480e-01
172.45          	3.87539073e-03	1.47184699e+00	-7.74250215e-01	-3.83249717e-01	-3.91000498e-01
172.5           	4.10483215e-03	1.49501988e+00	-8.68732144e-01	-4.30261240e-01	-4.38470904e-01
172.55          	4.27656478e-03	1.51898644e+00	-9.54699112e-01	-4.73072991e-01	-4.81626121e-01
172.6           	4.39578795e-03	1.54426588e+00	-1.03270176e+00	-5.11955091e-01	-5.20746667e-01
172.65          	4.46092684e-03	1.57015497e+00	-1.10255456e+00	-5.46816354e-01	-5.55738208e-01
172.7           	4.44256444e-03	1.59510857e+00	-1.16188971e+00	-5.76502288e-01	-5.85387417e-01
172.75          	4.38592215e-03	1.61801131e+00	-1.21402726e+00	-6.02627710e-01	-6.11399554e-01
172.8           	4.24327495e-03	1.63948852e+00	-1.25535832e+00	-6.23435885e-01	-6.31922435e-01
172.85          	4.07476824e-03	1.65911676e+00	-1.28924662e+00	-6.40548543e-01	-6.48698079e-01
172.9           	3.85410671e-03	1.67557892e+00	-1.31318053e+00	-6.52736156e-01	-6.60444370e-01
172.95          	3.58690768e-03	1.68964908e+00	-1.32783384e+00	-6.60330014e-01	-6.67503829e-01
173             	3.29915832e-03	1.70108169e+00	-1.33473178e+00	-6.64066732e-01	-6.70665049e-01
173.05          	2.96492517e-03	1.70917604e+00	-1.33221405e+00	-6.63142102e-01	-6.69071953e-01
173.1           	2.59649764e-03	1.71415951e+00	-1.32142043e+00	-6.58113718e-01	-6.63306714e-01
173.15          	2.21607848e-03	1.71524750e+00	-1.30391014e+00	-6.49738993e-01	-6.54171150e-01
173.2           	1.83353844e-03	1.71357856e+00	-1.27761559e+00	-6.36974254e-01	-6.40641331e-01
173.25          	1.47698110e-03	1.70811190e+00	-1.24546256e+00	-6.21254299e-01	-6.24208261e-01
173.3           	1.12318462e-03	1.69938631e+00	-1.20643905e+00	-6.02096342e-01	-6.04342711e-01
173.35          	7.97575918e-04	1.68788063e+00	-1.16097163e+00	-5.79688238e-01	-5.81283390e-01
173.4           	4.91797823e-04	1.67272544e+00	-1.11062721e+00	-5.54821807e-01	-5.55805403e-01
173.45          	2.20726821e-04	1.65475594e+00	-1.05209080e+00	-5.25824671e-01	-5.26266125e-01
173.5           	-3.80042628e-05	1.63400105e+00	-9.88249684e-01	-4.94162846e-01	-4.94086838e-01
173.55          	-2.76755335e-04	1.61177502e+00	-9.17574786e-01	-4.59064149e-01	-4.58510638e-01
173.6           	-4.47583809e-04	1.58750416e+00	-8.42258151e-01	-4.21576659e-01	-4.20681492e-01
173.65          	-6.08062377e-04	1.56198665e+00	-7.59961792e-01	-3.80588959e-01	-3.79372834e-01
173.7           	-7.26864364e-04	1.53555971e+00	-6.72518655e-01	-3.36986192e-01	-3.35532463e-01
173.75          	-8.78673588e-04	1.50981142e+00	-5.78729117e-01	-2.90243232e-01	-2.88485885e-01
173.8           	-1.00388015e-03	1.48477800e+00	-4.79727186e-01	-2.40867473e-01	-2.38859713e-01
173.85          	-1.20587300e-03	1.46202025e+00	-3.74540131e-01	-1.88475938e-01	-1.86064192e-01
173.9           	-1.36541470e-03	1.44215079e+00	-2.64224305e-01	-1.33477567e-01	-1.30746738e-01
173.95          	-1.60501000e-03	1.42507552e+00	-1.51192290e-01	-7.72011552e-02	-7.39911352e-02
174             	-1.78602404e-03	1.41308918e+00	-3.37808280e-02	-1.86764380e-02	-1.51043900e-02
174.05          	-2.05874625e-03	1.40620737e+00	8.55649647e-02	4.07237361e-02	4.48412286e-02
174.1           	-2.33884567e-03	1.40491159e+00	2.03060445e-01	9.91913769e-02	1.03869068e-01
174.15          	-2.64059757e-03	1.40896468e+00	3.21940693e-01	1.58329749e-01	1.63610944e-01
174.2           	-2.95742832e-03	1.41819484e+00	4.36018918e-01	2.15052031e-01	2.20966888e-01
174.25          	-3.24995995e-03	1.43096244e+00	5.49677001e-01	2.71588540e-01	2.78088460e-01
174.3           	-3.54046285e-03	1.44815578e+00	6.58175744e-01	3.25547409e-01	3.32628335e-01
174.35          	-3.83549320e-03	1.46863542e+00	7.59698793e-01	3.76013903e-01	3.83684890e-01
174.4           	-4.07210429e-03	1.49170083e+00	8.55083182e-01	4.23469487e-01	4.31613695e-01
174.45          	-4.24552989e-03	1.51513489e+00	9.42275098e-01	4.66892019e-01	4.75383079e-01
174.5           	-4.37477484e-03	1.54045781e+00	1.02159567e+00	5.06423059e-01	5.15172609e-01
174.55          	-4.45483429e-03	1.56635209e+00	1.09306861e+00	5.42079468e-01	5.50989137e-01
174.6           	-4.44340174e-03	1.59177863e+00	1.15389658e+00	5.72504887e-01	5.81391691e-01
174.65          	-4.38884736e-03	1.61455776e+00	1.20709775e+00	5.99160028e-01	6.07937723e-01
174.7           	-4.25973022e-03	1.63643031e+00	1.24979421e+00	6.20637376e-01	6.29156837e-01
174.75          	-4.09595453e-03	1.65582161e+00	1.28507515e+00	6.38441618e-01	6.46633527e-01
174.8           	-3.88279202e-03	1.67339614e+00	1.31010933e+00	6.51171872e-01	6.58937456e-01
174.85          	-3.62121463e-03	1.68817744e+00	1.32585393e+00	6.59305752e-01	6.66548182e-01
174.9           	-3.34182021e-03	1.69954013e+00	1.33438689e+00	6.63851624e-01	6.70535265e-01
174.95          	-3.01184779e-03	1.70810502e+00	1.33339072e+00	6.63683513e-01	6.69707208e-01
175             	-2.64810115e-03	1.71368631e+00	1.32300312e+00	6.58853457e-01	6.64149659e-01
175.05          	-2.27102856e-03	1.71529502e+00	1.30721342e+00	6.51335683e-01	6.55877740e-01
175.1           	-1.88723796e-03	1.71388733e+00	1.28196946e+00	6.39097492e-01	6.42871968e-01
175.15          	-1.52900881e-03	1.70919640e+00	1.25043533e+00	6.23688659e-01	6.26746676e-01
175.2           	-1.17291490e-03	1.70087967e+00	1.21325272e+00	6.05453445e-01	6.07799275e-01
175.25          	-8.43155974e-04	1.68992511e+00	1.16802064e+00	5.83167165e-01	5.84853477e-01
175.3           	-5.33384504e-04	1.67509829e+00	1.11851677e+00	5.58725002e-01	5.59791771e-01
175.35          	-2.60594293e-04	1.65772010e+00	1.06082881e+00	5.30153811e-01	5.30675000e-01
175.4           	8.14587420e-07	1.63708614e+00	9.98020170e-01	4.99010900e-01	4.99009271e-01
175.45          	2.46244151e-04	1.61529657e+00	9.28292402e-01	4.64392445e-01	4.63899957e-01
175.5           	4.24883735e-04	1.59124597e+00	8.53272479e-01	4.27061123e-01	4.26211356e-01
175.55          	5.81882716e-04	1.56577304e+00	7.72914154e-01	3.87038960e-01	3.85875194e-01
175.6           	7.11725436e-04	1.53945935e+00	6.85908245e-01	3.43665848e-01	3.42242397e-01
175.65          	8.51555075e-04	1.51357031e+00	5.92834695e-01	2.97268903e-01	2.95565793e-01
175.7           	9.79519917e-04	1.48847491e+00	4.94693091e-01	2.48326065e-01	2.46367026e-01
175.75          	1.16541772e-03	1.46531369e+00	3.90613195e-01	1.96472015e-01	1.94141180e-01
175.8           	1.32746294e-03	1.44485099e+00	2.80387481e-01	1.41521203e-01	1.38866278e-01
175.85          	1.57240110e-03	1.42747601e+00	1.68050156e-01	8.55974792e-02	8.24526770e-02
175.9           	1.75228048e-03	1.41425961e+00	5.09341959e-02	2.72193784e-02	2.37148175e-02
175.95          	2.03412924e-03	1.40665182e+00	-6.73451880e-02	-3.16384648e-02	-3.57067232e-02
176             	2.29938130e-03	1.40520104e+00	-1.85307995e-01	-9.03546164e-02	-9.49533790e-02
176.05          	2.60901933e-03	1.40808313e+00	-3.04393068e-01	-1.49587514e-01	-1.54805553e-01
176.1           	2.92025519e-03	1.41617298e+00	-4.19183771e-01	-2.06671630e-01	-2.12512141e-01
176.15          	3.21881873e-03	1.42838371e+00	-5.33067890e-01	-2.63315126e-01	-2.69752764e-01
176.2           	3.49930261e-03	1.44553733e+00	-6.42033717e-01	-3.17517556e-01	-3.24516161e-01
176.25          	3.79638113e-03	1.46519850e+00	-7.45257882e-01	-3.68832560e-01	-3.76425322e-01
176.3           	4.04136240e-03	1.48819345e+00	-8.41437082e-01	-4.16677179e-01	-4.24759903e-01
176.35          	4.22598540e-03	1.51122694e+00	-9.30192103e-01	-4.60870066e-01	-4.69322037e-01
176.4           	4.36008004e-03	1.53686032e+00	-1.01070296e+00	-5.00991400e-01	-5.09711560e-01
176.45          	4.45015919e-03	1.56250848e+00	-1.08308986e+00	-5.37094771e-01	-5.45995090e-01
176.5           	4.44853085e-03	1.58811570e+00	-1.14552437e+00	-5.68313653e-01	-5.77210715e-01
176.55          	4.39445171e-03	1.61097666e+00	-1.19969660e+00	-5.95453850e-01	-6.04242753e-01
176.6           	4.27749772e-03	1.63325569e+00	-1.24455705e+00	-6.18001030e-01	-6.26556025e-01
176.65          	4.12004731e-03	1.65304855e+00	-1.28080833e+00	-6.36284115e-01	-6.44524210e-01
176.7           	3.91142991e-03	1.67099947e+00	-1.30673905e+00	-6.49458097e-01	-6.57280957e-01
176.75          	3.65872212e-03	1.68601214e+00	-1.32391967e+00	-6.58301112e-01	-6.65618556e-01
176.8           	3.38425865e-03	1.69787067e+00	-1.33370510e+00	-6.63468290e-01	-6.70236807e-01
176.85          	3.05909337e-03	1.70687059e+00	-1.33396555e+00	-6.63923680e-01	-6.70041867e-01
176.9           	2.69998070e-03	1.71305493e+00	-1.32464491e+00	-6.59622473e-01	-6.65022434e-01
176.95          	2.32578730e-03	1.71515607e+00	-1.31005325e+00	-6.52700838e-01	-6.57352413e-01
177             	1.94202772e-03	1.71434973e+00	-1.28651912e+00	-6.41317532e-01	-6.45201587e-01
177.05          	1.58054646e-03	1.71017679e+00	-1.25532990e+00	-6.26084404e-01	-6.29245497e-01
177.1           	1.22348928e-03	1.70213294e+00	-1.21959690e+00	-6.08574959e-01	-6.11021938e-01
177.15          	8.88446078e-04	1.69193936e+00	-1.17500973e+00	-5.86616421e-01	-5.88393313e-01
177.2           	5.74015004e-04	1.67762489e+00	-1.12625600e+00	-5.62553986e-01	-5.63702016e-01
177.25          	2.97194503e-04	1.66052349e+00	-1.06998024e+00	-5.34692926e-01	-5.35287315e-01
177.3           	3.22629351e-05	1.64013985e+00	-1.00774786e+00	-5.03841666e-01	-5.03906192e-01
177.35          	-2.15220551e-04	1.61883792e+00	-9.39123696e-01	-4.69777069e-01	-4.69346627e-01
177.4           	-4.06959845e-04	1.59499901e+00	-8.64835513e-01	-4.32824716e-01	-4.32010797e-01
177.45          	-5.58279496e-04	1.56958648e+00	-7.85471252e-01	-3.93293905e-01	-3.92177346e-01
177.5           	-7.00582989e-04	1.54363053e+00	-6.99420801e-01	-3.50410983e-01	-3.49009817e-01
