# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
178.35          	((8.75031018e+00 6.48668015e+00 3.78365177e-19) (9.89793290e-01 2.17170808e-01 1.94165822e-19)) ((1.33658394e-18 -3.32836324e-19 -3.09335074e-07) (-4.92413076e-19 8.98578941e-20 -5.55527473e-02))
178.4           	((8.90399891e+00 6.84754776e+00 3.73755110e-19) (9.98444798e-01 2.56413889e-01 2.21687376e-19)) ((1.33823733e-18 -3.11373709e-19 -3.30246420e-07) (-4.83023314e-19 7.70257780e-20 -5.56473470e-02))
178.45          	((9.03903485e+00 7.15543935e+00 3.65571191e-19) (1.00726693e+00 2.93936547e-01 2.39611267e-19)) ((1.33801127e-18 -2.85913291e-19 -3.37589247e-07) (-4.78501060e-19 7.21739536e-20 -5.49930828e-02))
178.5           	((9.17030722e+00 7.40907627e+00 3.50488972e-19) (1.01636206e+00 3.29496392e-01 2.64061316e-19)) ((1.33935255e-18 -2.54946196e-19 -3.31373132e-07) (-4.70365226e-19 6.17412165e-20 -5.37560810e-02))
178.55          	((9.28657677e+00 7.60828013e+00 3.31364817e-19) (1.02546698e+00 3.63029258e-01 2.76594785e-19)) ((1.34135144e-18 -2.20469530e-19 -3.12431411e-07) (-4.66534489e-19 5.55980858e-20 -5.18031610e-02))
178.6           	((9.39486760e+00 7.74863303e+00 3.07948231e-19) (1.03441128e+00 3.94142675e-01 2.90120005e-19)) ((1.34484439e-18 -1.82574256e-19 -2.85731303e-07) (-4.61768126e-19 4.68497355e-20 -4.92930072e-02))
178.65          	((9.48048435e+00 7.83946074e+00 2.85613484e-19) (1.04300963e+00 4.22545420e-01 2.97609011e-19)) ((1.34865737e-18 -1.46265291e-19 -2.51312935e-07) (-4.55618212e-19 4.09030970e-20 -4.61978989e-02))
178.7           	((9.55103259e+00 7.88193702e+00 2.64943535e-19) (1.05079203e+00 4.47741609e-01 3.04771262e-19)) ((1.35235322e-18 -1.11964535e-19 -2.14988106e-07) (-4.47505366e-19 3.16741889e-20 -4.28122929e-02))
178.75          	((9.60468113e+00 7.87335731e+00 2.45780705e-19) (1.05773462e+00 4.69791802e-01 3.09348705e-19)) ((1.35675386e-18 -8.02686789e-20 -1.76882086e-07) (-4.35121687e-19 2.18702781e-20 -3.88430517e-02))
178.8           	((9.63709335e+00 7.80002946e+00 2.28413170e-19) (1.06375886e+00 4.88254630e-01 3.04893914e-19)) ((1.36143991e-18 -5.09097109e-20 -1.36778929e-07) (-4.25127772e-19 1.63314474e-20 -3.44244115e-02))
178.85          	((9.64872747e+00 7.70007317e+00 2.15814040e-19) (1.06878654e+00 5.03189869e-01 2.98007122e-19)) ((1.36462450e-18 -2.74494788e-20 -1.01165324e-07) (-4.19392100e-19 1.04195895e-20 -2.97800569e-02))
178.9           	((9.64480716e+00 7.54944296e+00 2.08720815e-19) (1.07225555e+00 5.14738149e-01 2.90541516e-19)) ((1.36680907e-18 -9.96942755e-21 -7.10382457e-08) (-4.13495374e-19 5.28397465e-21 -2.49874565e-02))
178.95          	((9.61918546e+00 7.35128741e+00 2.07309568e-19) (1.07457073e+00 5.23352435e-01 2.80225580e-19)) ((1.36717181e-18 1.33978046e-21 -4.61592745e-08) (-4.01962689e-19 5.37385689e-21 -2.04206862e-02))
179             	((9.57211101e+00 7.13305411e+00 2.11365217e-19) (1.07547447e+00 5.28942560e-01 2.71135111e-19)) ((1.36430306e-18 6.33597545e-21 -2.81980637e-08) (-3.87724936e-19 2.92662456e-21 -1.59614699e-02))
179.05          	((9.50974679e+00 6.85429992e+00 2.21615648e-19) (1.07498088e+00 5.30802033e-01 2.56517139e-19)) ((1.35876181e-18 5.15138663e-21 -1.91469472e-08) (-3.72256787e-19 2.96756679e-21 -1.17359674e-02))
179.1           	((9.42541683e+00 6.55759181e+00 2.37958407e-19) (1.07309112e+00 5.29078532e-01 2.41608287e-19)) ((1.34936011e-18 -3.24652883e-21 -1.65519353e-08) (-3.59328991e-19 4.78948547e-21 -7.75368382e-03))
179.15          	((9.32453682e+00 6.21921428e+00 2.59496502e-19) (1.06969600e+00 5.23316147e-01 2.23637964e-19)) ((1.33664289e-18 -1.72894005e-20 -2.12432251e-08) (-3.46903471e-19 1.24242313e-20 -4.22842128e-03))
179.2           	((9.20604867e+00 5.84489543e+00 2.86804556e-19) (1.06493793e+00 5.13692783e-01 2.16521408e-19)) ((1.32179244e-18 -3.78294799e-20 -3.30003306e-08) (-3.45626599e-19 1.46123996e-20 -8.77531078e-04))
179.25          	((9.07837005e+00 5.43552782e+00 3.17828389e-19) (1.05899932e+00 5.00831648e-01 2.02434968e-19)) ((1.30562817e-18 -6.27386991e-20 -5.09264256e-08) (-3.49585408e-19 1.75661400e-20 2.24771263e-03))
179.3           	((8.93851570e+00 4.99052578e+00 3.50173940e-19) (1.05213860e+00 4.84537222e-01 1.91049201e-19)) ((1.28632589e-18 -9.02118985e-20 -7.47807242e-08) (-3.59164299e-19 1.60748288e-20 4.79274339e-03))
179.35          	((8.78955387e+00 4.52144488e+00 3.77543620e-19) (1.04408232e+00 4.65262659e-01 1.61729980e-19)) ((1.26670418e-18 -1.16045580e-19 -1.04564928e-07) (-3.61386724e-19 2.29874299e-20 6.68486972e-03))
179.4           	((8.63735398e+00 4.00938986e+00 4.02092519e-19) (1.03559634e+00 4.43158266e-01 1.36602664e-19)) ((1.24717501e-18 -1.40194902e-19 -1.41280736e-07) (-3.72391619e-19 1.97237234e-20 8.57582599e-03))
179.45          	((8.48002138e+00 3.46264646e+00 4.23019379e-19) (1.02616509e+00 4.18022651e-01 1.35012282e-19)) ((1.22815332e-18 -1.62361354e-19 -1.80812494e-07) (-4.03794682e-19 -4.63061122e-21 1.01417294e-02))
179.5           	((8.33179194e+00 2.89327822e+00 4.24893700e-19) (1.01615149e+00 3.90274343e-01 1.25969356e-19)) ((1.21627818e-18 -1.70482816e-19 -2.18672456e-07) (-4.29178346e-19 -2.27505529e-20 1.18979318e-02))
179.55          	((8.19265380e+00 2.27703974e+00 4.20834363e-19) (1.00631012e+00 3.59629003e-01 9.64471138e-20)) ((1.20714260e-18 -1.73507305e-19 -2.57886517e-07) (-4.47470733e-19 -2.28331766e-20 1.38429274e-02))
179.6           	((8.07188483e+00 1.63742797e+00 3.96198425e-19) (9.96324267e-01 3.26654416e-01 4.77208127e-20)) ((1.20392850e-18 -1.60095713e-19 -2.84884129e-07) (-4.50495943e-19 -6.89981952e-21 1.59796407e-02))
179.65          	((7.96742598e+00 9.72825215e-01 3.58571836e-19) (9.87430495e-01 2.91319670e-01 4.89943439e-21)) ((1.20529022e-18 -1.35974764e-19 -3.03996756e-07) (-4.50153399e-19 5.89893233e-21 1.86063364e-02))
179.7           	((7.88210122e+00 2.86487488e-01 3.04821750e-19) (9.78877433e-01 2.54082001e-01 -3.46465877e-20)) ((1.21180316e-18 -9.83672869e-20 -3.07558958e-07) (-4.34484047e-19 1.47711060e-20 2.10100416e-02))
179.75          	((7.82780744e+00 -4.13905778e-01 2.37764475e-19) (9.72231087e-01 2.15682777e-01 -2.70898342e-20)) ((1.22207572e-18 -5.03186972e-20 -2.94477895e-07) (-4.46975652e-19 -1.38655520e-20 2.45226191e-02))
179.8           	((7.81681845e+00 -1.11326684e+00 1.64794575e-19) (9.66687548e-01 1.74891879e-01 -7.92365737e-21)) ((1.23595669e-18 2.20946272e-21 -2.61068144e-07) (-4.68153107e-19 -5.51381381e-20 2.75665612e-02))
179.85          	((7.82803211e+00 -1.81456768e+00 8.96346965e-20) (9.62889090e-01 1.33028631e-01 -1.33089571e-20)) ((1.24868872e-18 5.67866267e-20 -2.10523735e-07) (-4.81006795e-19 -7.23064785e-20 3.12330974e-02))
179.9           	((7.87388214e+00 -2.49199129e+00 1.62134287e-20) (9.60721874e-01 8.99077928e-02 -6.92153824e-21)) ((1.26144635e-18 1.08820897e-19 -1.46277617e-07) (-5.01694683e-19 -1.00381239e-19 3.49053138e-02))
179.95          	((7.94235135e+00 -3.16652435e+00 -5.37131146e-20) (9.60986511e-01 4.60215434e-02 -2.56212631e-20)) ((1.27171644e-18 1.57325737e-19 -7.33809635e-08) (-5.07379624e-19 -1.09463358e-19 3.88584399e-02))
180             	((8.04085948e+00 -3.81061439e+00 -1.14081649e-19) (9.62290390e-01 1.68398933e-03 -5.20999021e-20)) ((1.28137423e-18 1.96862149e-19 5.80871376e-09) (-5.09877254e-19 -1.13503346e-19 4.24242811e-02))
180.05          	((8.15314444e+00 -4.42553796e+00 -1.64154512e-19) (9.65068064e-01 -4.22187887e-02 -8.31142348e-20)) ((1.28660755e-18 2.26513565e-19 8.31565471e-08) (-5.09228979e-19 -1.11819718e-19 4.61806235e-02))
180.1           	((8.28533147e+00 -4.99415077e+00 -2.03009331e-19) (9.69595759e-01 -8.58363136e-02 -1.12723197e-19)) ((1.28668329e-18 2.45302500e-19 1.55333332e-07) (-5.05748153e-19 -1.08957658e-19 4.95536952e-02))
180.15          	((8.42679910e+00 -5.52125655e+00 -2.29808074e-19) (9.75081844e-01 -1.28741075e-01 -1.28192811e-19)) ((1.28558070e-18 2.52536274e-19 2.17736411e-07) (-5.07655847e-19 -1.15521606e-19 5.21688283e-02))
180.2           	((8.57839736e+00 -5.99821390e+00 -2.44637293e-19) (9.81251805e-01 -1.70553231e-01 -1.54648754e-19)) ((1.28455681e-18 2.48748044e-19 2.68168343e-07) (-5.03109798e-19 -1.08848753e-19 5.40750966e-02))
180.25          	((8.72644985e+00 -6.42832122e+00 -2.48405469e-19) (9.88553181e-01 -2.11189299e-01 -1.88052615e-19)) ((1.28188425e-18 2.34829963e-19 3.05628113e-07) (-4.94819673e-19 -9.28863142e-20 5.53520785e-02))
180.3           	((8.88152649e+00 -6.79796375e+00 -2.41654660e-19) (9.97162156e-01 -2.50639961e-01 -2.19316882e-19)) ((1.28010371e-18 2.11114933e-19 3.28388909e-07) (-4.84143347e-19 -7.73083081e-20 5.56460949e-02))
180.35          	((9.01707648e+00 -7.11014439e+00 -2.29152808e-19) (1.00591526e+00 -2.88422130e-01 -2.35353741e-19)) ((1.27645115e-18 1.81406473e-19 3.36623421e-07) (-4.79730460e-19 -7.34819328e-20 5.50944799e-02))
180.4           	((9.15153491e+00 -7.37382401e+00 -2.12771614e-19) (1.01502910e+00 -3.24141659e-01 -2.61954306e-19)) ((1.27504467e-18 1.48727551e-19 3.32938020e-07) (-4.71684179e-19 -6.22280278e-20 5.40919058e-02))
180.45          	((9.27144936e+00 -7.58093983e+00 -1.91485802e-19) (1.02414312e+00 -3.58085542e-01 -2.74819987e-19)) ((1.27478948e-18 1.11857125e-19 3.15748546e-07) (-4.67137484e-19 -5.64705211e-20 5.21457358e-02))
180.5           	((9.38085406e+00 -7.72668073e+00 -1.64839102e-19) (1.03314396e+00 -3.89496011e-01 -2.89983025e-19)) ((1.27593631e-18 7.06235025e-20 2.89810672e-07) (-4.61795053e-19 -4.65416085e-20 4.97731810e-02))
180.55          	((9.46772315e+00 -7.82922315e+00 -1.39977875e-19) (1.04180669e+00 -4.18366874e-01 -2.96607328e-19)) ((1.27838831e-18 3.20544316e-20 2.56392026e-07) (-4.56810004e-19 -4.17627870e-20 4.67219741e-02))
180.6           	((9.54172372e+00 -7.87785534e+00 -1.16034789e-19) (1.04971086e+00 -4.44055962e-01 -3.04401268e-19)) ((1.28098019e-18 -5.37270498e-21 2.19994286e-07) (-4.48856349e-19 -3.24464092e-20 4.33586978e-02))
180.65          	((9.59728015e+00 -7.87888864e+00 -9.53432366e-20) (1.05678104e+00 -4.66604383e-01 -3.09447396e-19)) ((1.28504657e-18 -3.85160612e-20 1.83115719e-07) (-4.36959688e-19 -2.23928973e-20 3.94961548e-02))
180.7           	((9.63317447e+00 -7.81190100e+00 -7.54569584e-20) (1.06292368e+00 -4.85596426e-01 -3.05949157e-19)) ((1.28989575e-18 -7.05084626e-20 1.42140710e-07) (-4.26640223e-19 -1.66448655e-20 3.51446816e-02))
180.75          	((9.64776415e+00 -7.71681515e+00 -6.11080694e-20) (1.06816434e+00 -5.01071926e-01 -2.98961088e-19)) ((1.29376063e-18 -9.56392479e-20 1.05956425e-07) (-4.20417504e-19 -1.10048612e-20 3.05235641e-02))
180.8           	((9.64665318e+00 -7.57393200e+00 -5.24446396e-20) (1.07182053e+00 -5.13063075e-01 -2.90818101e-19)) ((1.29691781e-18 -1.14509862e-19 7.51374336e-08) (-4.15271009e-19 -5.72536901e-21 2.57403270e-02))
180.85          	((9.62502090e+00 -7.38087662e+00 -4.94584037e-20) (1.07429739e+00 -5.22128511e-01 -2.81510167e-19)) ((1.29934818e-18 -1.27303514e-19 4.93127903e-08) (-4.04325566e-19 -5.28052945e-21 2.11034588e-02))
180.9           	((9.58012753e+00 -7.16784704e+00 -5.22730129e-20) (1.07545253e+00 -5.28174826e-01 -2.72411325e-19)) ((1.29841292e-18 -1.33397468e-19 3.00316977e-08) (-3.89816481e-19 -3.02647131e-21 1.66663680e-02))
180.95          	((9.51954069e+00 -6.89797613e+00 -6.23544972e-20) (1.07515552e+00 -5.30611297e-01 -2.58288379e-19)) ((1.29556878e-18 -1.32300461e-19 1.99806497e-08) (-3.74952613e-19 -2.94039264e-21 1.23879046e-02))
181             	((9.43769132e+00 -6.59996294e+00 -7.83096206e-20) (1.07343997e+00 -5.29408862e-01 -2.42644598e-19)) ((1.28914438e-18 -1.24412055e-19 1.64406196e-08) (-3.61035294e-19 -4.88483194e-21 8.38684379e-03))
181.05          	((9.33951983e+00 -6.27036206e+00 -9.98384916e-20) (1.07027236e+00 -5.24260328e-01 -2.26065518e-19)) ((1.27979582e-18 -1.10299464e-19 1.99858562e-08) (-3.49301890e-19 -1.09935183e-20 4.76342321e-03))
181.1           	((9.22419115e+00 -5.90174857e+00 -1.27947318e-19) (1.06570852e+00 -5.15185621e-01 -2.17527928e-19)) ((1.26879318e-18 -8.89343260e-20 3.10258147e-08) (-3.46192299e-19 -1.40944637e-20 1.37609695e-03))
181.15          	((9.09733681e+00 -5.49804481e+00 -1.59395912e-19) (1.05991266e+00 -5.02797481e-01 -2.03652528e-19)) ((1.25644791e-18 -6.34474102e-20 4.78522276e-08) (-3.48614159e-19 -1.79141592e-20 -1.76997140e-03))
181.2           	((8.95912982e+00 -5.05660354e+00 -1.93697179e-19) (1.05324318e+00 -4.86986584e-01 -1.93446788e-19)) ((1.24185671e-18 -3.41970341e-20 7.08281104e-08) (-3.59402216e-19 -1.59173028e-20 -4.47748888e-03))
181.25          	((8.81111697e+00 -4.59072484e+00 -2.23767524e-19) (1.04530904e+00 -4.68131192e-01 -1.66815066e-19)) ((1.22611652e-18 -5.84266243e-21 9.97513767e-08) (-3.61907306e-19 -2.15848123e-20 -6.41949366e-03))
181.3           	((8.65954539e+00 -4.08434200e+00 -2.51137508e-19) (1.03697460e+00 -4.46529561e-01 -1.34604680e-19)) ((1.21116193e-18 2.09569877e-20 1.35792600e-07) (-3.67774574e-19 -2.43901956e-20 -8.41644669e-03))
181.35          	((8.50233720e+00 -3.54291829e+00 -2.75944648e-19) (1.02748103e+00 -4.21779686e-01 -1.36121057e-19)) ((1.19676956e-18 4.67647545e-20 1.75051982e-07) (-4.00505974e-19 1.50967799e-21 -9.88630236e-03))
181.4           	((8.35098719e+00 -2.97916404e+00 -2.82423123e-19) (1.01766701e+00 -3.94544217e-01 -1.25948622e-19)) ((1.18942075e-18 5.92330949e-20 2.13309943e-07) (-4.24876194e-19 1.94194819e-20 -1.17683967e-02))
181.45          	((8.21123616e+00 -2.36764692e+00 -2.83565713e-19) (1.00768211e+00 -3.64239504e-01 -1.02106696e-19)) ((1.18493654e-18 6.71711275e-20 2.53184846e-07) (-4.45859512e-19 2.39170054e-20 -1.35629833e-02))
181.5           	((8.08758942e+00 -1.73288050e+00 -2.64186022e-19) (9.97721163e-01 -3.31678383e-01 -5.55445014e-20)) ((1.18678212e-18 5.88088262e-20 2.81082592e-07) (-4.51252190e-19 1.01955041e-20 -1.57690205e-02))
181.55          	((7.98166736e+00 -1.07286710e+00 -2.31599115e-19) (9.88650976e-01 -2.96581003e-01 -1.06264606e-20)) ((1.19306067e-18 3.94884952e-20 3.02274112e-07) (-4.50522766e-19 -4.46775884e-21 -1.81644026e-02))
181.6           	((7.89191280e+00 -3.86234711e-01 -1.83639007e-19) (9.80010323e-01 -2.59670190e-01 3.03780519e-20)) ((1.20458334e-18 7.11302477e-21 3.07848609e-07) (-4.35797831e-19 -1.44083868e-20 -2.07024582e-02))
181.65          	((7.83330836e+00 3.12482752e-01 -1.20773070e-19) (9.72979451e-01 -2.21385000e-01 2.85160102e-20)) ((1.22046629e-18 -3.71012023e-20 2.97755427e-07) (-4.44906153e-19 9.00393002e-21 -2.39612895e-02))
181.7           	((7.81601194e+00 1.01344505e+00 -5.07177978e-20) (9.67330888e-01 -1.80912649e-01 1.02956475e-20)) ((1.24007242e-18 -8.70663607e-20 2.66340504e-07) (-4.64921407e-19 4.95629648e-20 -2.71188466e-02))
181.75          	((7.82420390e+00 1.71374478e+00 2.13417586e-20) (9.63298083e-01 -1.39208757e-01 1.27944022e-20)) ((1.25893507e-18 -1.39083350e-19 2.19108861e-07) (-4.78814975e-19 6.96523668e-20 -3.07423019e-02))
181.8           	((7.86496854e+00 2.39542690e+00 9.38616399e-20) (9.60899266e-01 -9.62013135e-02 5.89526700e-21)) ((1.27776938e-18 -1.90611852e-19 1.56456421e-07) (-4.99016868e-19 9.79893472e-20 -3.43460469e-02))
181.85          	((7.93295776e+00 3.07061106e+00 1.63787507e-19) (9.60902379e-01 -5.24014588e-02 2.25768180e-20)) ((1.29460425e-18 -2.39415603e-19 8.46147690e-08) (-5.06584644e-19 1.08141158e-19 -3.83252440e-02))
181.9           	((8.02728910e+00 3.71997710e+00 2.25825355e-19) (9.61957214e-01 -8.03911750e-03 4.90743444e-20)) ((1.30988058e-18 -2.80882146e-19 5.28251881e-09) (-5.09337046e-19 1.12261594e-19 -4.18534674e-02))
181.95          	((8.13383053e+00 4.33822831e+00 2.76937287e-19) (9.64563537e-01 3.59147988e-02 7.75654067e-20)) ((1.32103060e-18 -3.12036588e-19 -7.19178467e-08) (-5.10132123e-19 1.13274229e-19 -4.56367138e-02))
182             	((8.26508037e+00 4.91385546e+00 3.19201753e-19) (9.68903618e-01 7.95362548e-02 1.08584287e-19)) ((1.32703628e-18 -3.34440875e-19 -1.45323748e-07) (-5.06217064e-19 1.09376484e-19 -4.91416985e-02))
182.05          	((8.40667764e+00 5.44939983e+00 3.50250795e-19) (9.74229031e-01 1.22584918e-01 1.25399967e-19)) ((1.33099149e-18 -3.46123220e-19 -2.09371492e-07) (-5.07532964e-19 1.15372616e-19 -5.18646543e-02))
182.1           	((8.55564421e+00 5.93106870e+00 3.69284634e-19) (9.80279349e-01 1.64560511e-01 1.49895399e-19)) ((1.33444942e-18 -3.46585400e-19 -2.61095341e-07) (-5.04261623e-19 1.11072831e-19 -5.38537352e-02))
182.15          	((8.70512702e+00 6.37111891e+00 3.78386804e-19) (9.87341750e-01 2.05405677e-01 1.81318645e-19)) ((1.33625767e-18 -3.38061246e-19 -3.01555987e-07) (-4.96748472e-19 9.67786159e-20 -5.51929568e-02))
182.2           	((8.85959395e+00 6.74708135e+00 3.75905617e-19) (9.95911218e-01 2.45013989e-01 2.16170296e-19)) ((1.33810571e-18 -3.18517485e-19 -3.25723511e-07) (-4.85079276e-19 7.85690444e-20 -5.56926435e-02))
182.25          	((8.99911062e+00 7.06557629e+00 3.67136363e-19) (1.00465626e+00 2.83028604e-01 2.32309448e-19)) ((1.33782592e-18 -2.92553454e-19 -3.36436315e-07) (-4.80388480e-19 7.45485502e-20 -5.52535463e-02))
182.3           	((9.13294664e+00 7.34093479e+00 3.55650077e-19) (1.01377360e+00 3.18971633e-01 2.59131897e-19)) ((1.33892297e-18 -2.64703140e-19 -3.34267799e-07) (-4.72661771e-19 6.38029504e-20 -5.44137987e-02))
182.35          	((9.25655186e+00 7.55406291e+00 3.37730038e-19) (1.02286763e+00 3.53339789e-01 2.72430396e-19)) ((1.34100250e-18 -2.31215969e-19 -3.18760332e-07) (-4.67627680e-19 5.81719442e-20 -5.24439111e-02))
182.4           	((9.36689650e+00 7.71042635e+00 3.14802813e-19) (1.03192240e+00 3.85085025e-01 2.88276310e-19)) ((1.34372392e-18 -1.93600285e-19 -2.94243939e-07) (-4.62244034e-19 4.77444674e-20 -5.01919292e-02))
182.45          	((9.45547242e+00 7.81778228e+00 2.92502790e-19) (1.04064350e+00 4.14362454e-01 2.95087084e-19)) ((1.34744848e-18 -1.57245806e-19 -2.61981571e-07) (-4.58044904e-19 4.32847228e-20 -4.72336993e-02))
182.5           	((9.53211337e+00 7.87514888e+00 2.70279120e-19) (1.04868086e+00 4.40541630e-01 3.02996930e-19)) ((1.35083288e-18 -1.21355798e-19 -2.25249427e-07) (-4.50317881e-19 3.43991929e-20 -4.38862234e-02))
182.55          	((9.59062687e+00 7.88115829e+00 2.51540195e-19) (1.05586705e+00 4.63548000e-01 3.09215329e-19)) ((1.35568017e-18 -8.97519432e-20 -1.88846972e-07) (-4.38489646e-19 2.36040731e-20 -4.01223163e-02))
182.6           	((9.62981137e+00 7.82471250e+00 2.32856178e-19) (1.06212409e+00 4.83036328e-01 3.06941525e-19)) ((1.36028872e-18 -5.87532879e-20 -1.47639113e-07) (-4.27777005e-19 1.75466319e-20 -3.58412931e-02))
182.65          	((9.64708660e+00 7.73420106e+00 2.19028043e-19) (1.06752083e+00 4.99048003e-01 3.00139881e-19)) ((1.36384281e-18 -3.37474728e-20 -1.10917463e-07) (-4.20899282e-19 1.20150860e-20 -3.12236137e-02))
182.7           	((9.64736916e+00 7.59927131e+00 2.10577234e-19) (1.07138081e+00 5.11532795e-01 2.91412809e-19)) ((1.36612175e-18 -1.48815618e-20 -7.94997196e-08) (-4.16387239e-19 6.80958024e-21 -2.64340581e-02))
182.75          	((9.63044855e+00 7.41194051e+00 2.06967771e-19) (1.07401306e+00 5.21034380e-01 2.83599351e-19)) ((1.36766101e-18 -1.19568009e-21 -5.26144051e-08) (-4.06038030e-19 5.22853874e-21 -2.17370298e-02))
182.8           	((9.58747933e+00 7.20074864e+00 2.08610028e-19) (1.07541307e+00 5.27517911e-01 2.74602200e-19)) ((1.36534746e-18 6.31976176e-21 -3.19556047e-08) (-3.91135815e-19 3.12422245e-21 -1.73107732e-02))
182.85          	((9.52843392e+00 6.93961755e+00 2.18057566e-19) (1.07530482e+00 5.30504471e-01 2.60925031e-19)) ((1.36065859e-18 6.07063325e-21 -2.07270156e-08) (-3.76710873e-19 2.85223553e-21 -1.29854519e-02))
182.9           	((9.45081417e+00 6.64367093e+00 2.32677767e-19) (1.07378377e+00 5.29810034e-01 2.44772870e-19)) ((1.35224871e-18 -1.13598769e-22 -1.66227392e-08) (-3.62015784e-19 4.76575162e-21 -8.96621647e-03))
182.95          	((9.35419505e+00 6.32062548e+00 2.52480238e-19) (1.07083336e+00 5.25254127e-01 2.29514352e-19)) ((1.34026434e-18 -1.24529917e-20 -1.90669752e-08) (-3.50921024e-19 9.34193929e-21 -5.25686257e-03))
183             	((9.24269806e+00 5.95726086e+00 2.79020887e-19) (1.06646519e+00 5.16696768e-01 2.20144041e-19)) ((1.32649906e-18 -3.19221647e-20 -2.91799861e-08) (-3.46400404e-19 1.29266308e-20 -1.85133413e-03))
183.05          	((9.11600347e+00 5.55615180e+00 3.08144136e-19) (1.06083349e+00 5.04742665e-01 2.06898608e-19)) ((1.31043284e-18 -5.48634519e-20 -4.49350597e-08) (-3.47496870e-19 1.70451589e-20 1.32945113e-03))
183.1           	((8.98003700e+00 5.12278479e+00 3.41126662e-19) (1.05432490e+00 4.89394376e-01 1.97257195e-19)) ((1.29227000e-18 -8.23038236e-20 -6.72157170e-08) (-3.59008546e-19 1.49133584e-20 4.16474268e-03))
183.15          	((8.83361034e+00 4.66114338e+00 3.69969731e-19) (1.04655103e+00 4.70968405e-01 1.72895652e-19)) ((1.27198860e-18 -1.08855789e-19 -9.52171882e-08) (-3.61814753e-19 1.94365794e-20 6.17032233e-03))
183.2           	((8.68149758e+00 4.15935159e+00 3.95355457e-19) (1.03834885e+00 4.49850033e-01 1.36343562e-19)) ((1.25248455e-18 -1.33342512e-19 -1.30400718e-07) (-3.64367125e-19 2.63709186e-20 8.24245891e-03))
183.25          	((8.52452686e+00 3.62379573e+00 4.18158246e-19) (1.02887127e+00 4.25510386e-01 1.37101158e-19)) ((1.23314406e-18 -1.56833032e-19 -1.69465150e-07) (-3.96028328e-19 1.56437414e-21 9.68004135e-03))
183.3           	((8.37271315e+00 3.06158315e+00 4.24715180e-19) (1.01921034e+00 3.98755858e-01 1.27379907e-19)) ((1.21972228e-18 -1.68493362e-19 -2.08184484e-07) (-4.20764834e-19 -1.72775378e-20 1.16434233e-02))
183.35          	((8.23232058e+00 2.46000882e+00 4.23801095e-19) (1.00905405e+00 3.68816049e-01 1.09866669e-19)) ((1.20924969e-18 -1.74056309e-19 -2.47614067e-07) (-4.45303465e-19 -2.68535472e-20 1.32826782e-02))
183.4           	((8.10419696e+00 1.82413795e+00 4.04686389e-19) (9.99205661e-01 3.36687639e-01 6.42349478e-20)) ((1.20423828e-18 -1.65149037e-19 -2.77548576e-07) (-4.52416946e-19 -1.45178971e-20 1.56323372e-02))
183.45          	((7.99612556e+00 1.16906812e+00 3.70959861e-19) (9.89907474e-01 3.01901344e-01 1.58192790e-20)) ((1.20420998e-18 -1.44310552e-19 -3.00242688e-07) (-4.50475154e-19 3.24687610e-21 1.78538385e-02))
183.5           	((7.90094603e+00 4.88974915e-01 3.22452757e-19) (9.81299777e-01 2.65324221e-01 -2.61736731e-20)) ((1.20908575e-18 -1.11028516e-19 -3.08016679e-07) (-4.37881383e-19 1.43669264e-20 2.05397703e-02))
183.55          	((7.84231485e+00 -2.11271097e-01 2.57700661e-19) (9.73952786e-01 2.27008545e-01 -3.04182711e-20)) ((1.21888957e-18 -6.46066456e-20 -3.00414175e-07) (-4.42653045e-19 -4.05012873e-21 2.34122645e-02))
183.6           	((7.81607339e+00 -9.15393238e-01 1.85382506e-19) (9.68105413e-01 1.86821846e-01 -1.36122173e-20)) ((1.23158756e-18 -1.23699925e-20 -2.71424958e-07) (-4.61174841e-19 -4.34908755e-20 2.66241382e-02))
183.65          	((7.82254517e+00 -1.61347730e+00 1.11124281e-19) (9.63828028e-01 1.45289646e-01 -1.11128797e-20)) ((1.24512817e-18 4.13705843e-20 -2.26917206e-07) (-4.77013986e-19 -6.82474792e-20 3.02213758e-02))
183.7           	((7.85509121e+00 -2.30310710e+00 3.57170364e-20) (9.61191746e-01 1.02390210e-01 -5.89146925e-21)) ((1.25813160e-18 9.54172974e-20 -1.66873491e-07) (-4.95829161e-19 -9.51406223e-20 3.38116362e-02))
183.75          	((7.92195791e+00 -2.97405942e+00 -3.48676265e-20) (9.60905289e-01 5.87167599e-02 -2.17934442e-20)) ((1.26939367e-18 1.44523141e-19 -9.58142513e-08) (-5.05786124e-19 -1.05307523e-19 3.78543263e-02))
183.8           	((8.01223483e+00 -3.62935099e+00 -9.85412198e-20) (9.61638819e-01 1.43543209e-02 -4.64872714e-20)) ((1.27885517e-18 1.87103832e-19 -1.66479223e-08) (-5.08687857e-19 -1.10652509e-19 4.13253043e-02))
183.85          	((8.11744419e+00 -4.25158138e+00 -1.49826277e-19) (9.64060799e-01 -2.96940570e-02 -7.30068086e-20)) ((1.28522737e-18 2.18121756e-19 6.08850337e-08) (-5.10578454e-19 -1.13578684e-19 4.50631814e-02))
