# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
197.15          	5.88666363e-04	1.25037220e+00	2.69310475e-01	1.35243904e-01	1.34066571e-01
197.2           	6.80327934e-04	1.25032165e+00	2.63637039e-01	1.32498847e-01	1.31138191e-01
197.25          	7.71384545e-04	1.24988733e+00	2.58284187e-01	1.29913478e-01	1.28370709e-01
197.3           	8.62119372e-04	1.25018709e+00	2.52300289e-01	1.27012264e-01	1.25288025e-01
197.35          	9.51553788e-04	1.25002312e+00	2.46494458e-01	1.24198783e-01	1.22295675e-01
197.4           	1.03981542e-03	1.24980677e+00	2.39540734e-01	1.20810183e-01	1.18730552e-01
197.45          	1.12727115e-03	1.24940205e+00	2.32723633e-01	1.17489088e-01	1.15234545e-01
197.5           	1.21533938e-03	1.24941929e+00	2.26114002e-01	1.14272340e-01	1.11841662e-01
197.55          	1.30365124e-03	1.24904997e+00	2.18824557e-01	1.10715930e-01	1.08108627e-01
197.6           	1.39116921e-03	1.24885419e+00	2.11614307e-01	1.07198323e-01	1.04415984e-01
197.65          	1.47744965e-03	1.24852141e+00	2.04009782e-01	1.03482341e-01	1.00527441e-01
197.7           	1.56272274e-03	1.24829939e+00	1.96662617e-01	9.98940312e-02	9.67685857e-02
197.75          	1.64751193e-03	1.24765920e+00	1.88841812e-01	9.60684181e-02	9.27733942e-02
197.8           	1.72919271e-03	1.24736431e+00	1.80303535e-01	9.18809602e-02	8.84225748e-02
197.85          	1.80902949e-03	1.24672650e+00	1.71638590e-01	8.76283243e-02	8.40102653e-02
197.9           	1.88736111e-03	1.24639221e+00	1.63305479e-01	8.35401007e-02	7.97653785e-02
197.95          	1.96586993e-03	1.24596797e+00	1.54598350e-01	7.92650449e-02	7.53333050e-02
198             	2.04357189e-03	1.24558403e+00	1.46092067e-01	7.50896055e-02	7.10024617e-02
198.05          	2.11698394e-03	1.24509157e+00	1.37347172e-01	7.07905698e-02	6.65566019e-02
198.1           	2.18883743e-03	1.24456119e+00	1.27741900e-01	6.60597875e-02	6.16821127e-02
198.15          	2.26140280e-03	1.24433572e+00	1.18511325e-01	6.15170651e-02	5.69942595e-02
198.2           	2.33344528e-03	1.24407133e+00	1.08779565e-01	5.67232279e-02	5.20563374e-02
198.25          	2.40429449e-03	1.24370848e+00	9.90823259e-02	5.19454574e-02	4.71368685e-02
198.3           	2.47315146e-03	1.24266146e+00	8.94242837e-02	4.71852933e-02	4.22389904e-02
198.35          	2.54130896e-03	1.24223804e+00	7.93666274e-02	4.22246227e-02	3.71420047e-02
198.4           	2.60160152e-03	1.24183355e+00	6.91529505e-02	3.71780768e-02	3.19748737e-02
198.45          	2.65859437e-03	1.24107807e+00	5.91694851e-02	3.22433369e-02	2.69261482e-02
198.5           	2.71576697e-03	1.24067189e+00	4.87807287e-02	2.71061313e-02	2.16745974e-02
198.55          	2.77056487e-03	1.24014782e+00	3.87041857e-02	2.21226577e-02	1.65815280e-02
198.6           	2.82985913e-03	1.23988189e+00	2.80453070e-02	1.68525126e-02	1.11927944e-02
198.65          	2.88380265e-03	1.23926010e+00	1.66761069e-02	1.12218561e-02	5.45425081e-03
198.7           	2.93402593e-03	1.23912280e+00	6.26842031e-03	6.06823608e-03	2.00184227e-04
198.75          	2.98135629e-03	1.23893295e+00	-4.13124181e-03	9.15735384e-04	-5.04697719e-03
198.8           	3.02973063e-03	1.23872564e+00	-1.49860994e-02	-4.46331907e-03	-1.05227803e-02
198.85          	3.07399658e-03	1.23822988e+00	-2.62750534e-02	-1.00635301e-02	-1.62115233e-02
198.9           	3.11401735e-03	1.23789450e+00	-3.75827932e-02	-1.56773793e-02	-2.19054140e-02
198.95          	3.15588536e-03	1.23758455e+00	-4.74020175e-02	-2.05451234e-02	-2.68568941e-02
199             	3.19478032e-03	1.23767002e+00	-5.84180577e-02	-2.60142485e-02	-3.24038091e-02
199.05          	3.22792899e-03	1.23754948e+00	-7.03170216e-02	-3.19305818e-02	-3.83864398e-02
199.1           	3.25755614e-03	1.23743979e+00	-8.15201786e-02	-3.75025332e-02	-4.40176454e-02
199.15          	3.28453036e-03	1.23733844e+00	-9.22355982e-02	-4.28332687e-02	-4.94023294e-02
199.2           	3.30644959e-03	1.23738218e+00	-1.03079772e-01	-4.82334365e-02	-5.48463357e-02
199.25          	3.32964394e-03	1.23757291e+00	-1.14682210e-01	-5.40114611e-02	-6.06707490e-02
199.3           	3.35072389e-03	1.23741985e+00	-1.24754834e-01	-5.90266930e-02	-6.57281408e-02
199.35          	3.36896206e-03	1.23772832e+00	-1.35293702e-01	-6.42778889e-02	-7.10158130e-02
199.4           	3.38432570e-03	1.23823869e+00	-1.46032421e-01	-6.96318846e-02	-7.64005360e-02
199.45          	3.39671357e-03	1.23855735e+00	-1.56609641e-01	-7.49081071e-02	-8.17015342e-02
199.5           	3.40788486e-03	1.23871381e+00	-1.68291538e-01	-8.07378842e-02	-8.75536539e-02
199.55          	3.41736533e-03	1.23911266e+00	-1.78177230e-01	-8.56712497e-02	-9.25059804e-02
199.6           	3.42392200e-03	1.23940506e+00	-1.88729370e-01	-9.09407632e-02	-9.77886072e-02
199.65          	3.42715423e-03	1.24055365e+00	-1.98934628e-01	-9.60401599e-02	-1.02894468e-01
199.7           	3.42774134e-03	1.24129619e+00	-2.09663434e-01	-1.01403976e-01	-1.08259458e-01
199.75          	3.42663484e-03	1.24152916e+00	-2.18778604e-01	-1.05962667e-01	-1.12815937e-01
199.8           	3.42086904e-03	1.24186127e+00	-2.28299322e-01	-1.10728792e-01	-1.17570530e-01
199.85          	3.41171639e-03	1.24286630e+00	-2.38414861e-01	-1.15795714e-01	-1.22619147e-01
199.9           	3.39859257e-03	1.24407283e+00	-2.47481475e-01	-1.20342145e-01	-1.27139330e-01
199.95          	3.38234031e-03	1.24450382e+00	-2.57377214e-01	-1.25306267e-01	-1.32070947e-01
200             	3.36381791e-03	1.24538342e+00	-2.66464244e-01	-1.29868304e-01	-1.36595940e-01
200.05          	3.34019374e-03	1.24629658e+00	-2.75459737e-01	-1.34389675e-01	-1.41070062e-01
200.1           	3.31272203e-03	1.24718704e+00	-2.84389771e-01	-1.38882164e-01	-1.45507608e-01
200.15          	3.28276763e-03	1.24832850e+00	-2.92931542e-01	-1.43183004e-01	-1.49748539e-01
200.2           	3.24934167e-03	1.24927661e+00	-3.01491245e-01	-1.47496281e-01	-1.53994964e-01
200.25          	3.21188653e-03	1.25018437e+00	-3.09164880e-01	-1.51370553e-01	-1.57794326e-01
200.3           	3.17309669e-03	1.25156097e+00	-3.16949060e-01	-1.55301433e-01	-1.61647627e-01
200.35          	3.13307949e-03	1.25287097e+00	-3.24323369e-01	-1.59028605e-01	-1.65294764e-01
200.4           	3.09344184e-03	1.25419161e+00	-3.31711231e-01	-1.62762174e-01	-1.68949057e-01
200.45          	3.04825760e-03	1.25554184e+00	-3.38793255e-01	-1.66348370e-01	-1.72444885e-01
200.5           	2.99875074e-03	1.25651519e+00	-3.45676543e-01	-1.69839521e-01	-1.75837022e-01
200.55          	2.94480948e-03	1.25806231e+00	-3.52494485e-01	-1.73302433e-01	-1.79192052e-01
200.6           	2.88637901e-03	1.25930224e+00	-3.58593746e-01	-1.76410494e-01	-1.82183252e-01
200.65          	2.82531835e-03	1.26064950e+00	-3.64589294e-01	-1.79469329e-01	-1.85119966e-01
200.7           	2.76179508e-03	1.26211388e+00	-3.69631648e-01	-1.82054029e-01	-1.87577619e-01
200.75          	2.69608180e-03	1.26312119e+00	-3.73880552e-01	-1.84244194e-01	-1.89636358e-01
200.8           	2.62899959e-03	1.26424284e+00	-3.79882676e-01	-1.87312338e-01	-1.92570337e-01
200.85          	2.55994890e-03	1.26630818e+00	-3.84162527e-01	-1.89521315e-01	-1.94641212e-01
200.9           	2.48838347e-03	1.26746625e+00	-3.88200962e-01	-1.91612098e-01	-1.96588865e-01
200.95          	2.41522571e-03	1.26857551e+00	-3.92444228e-01	-1.93806888e-01	-1.98637340e-01
201             	2.33931880e-03	1.27001627e+00	-3.96247706e-01	-1.95784534e-01	-2.00463172e-01
201.05          	2.26095456e-03	1.27118626e+00	-3.99392273e-01	-1.97435182e-01	-2.01957091e-01
201.1           	2.17999728e-03	1.27258011e+00	-4.02661697e-01	-1.99150851e-01	-2.03510846e-01
201.15          	2.09730688e-03	1.27413030e+00	-4.04140240e-01	-1.99972813e-01	-2.04167427e-01
201.2           	2.01291829e-03	1.27534042e+00	-4.06628304e-01	-2.01301234e-01	-2.05327070e-01
201.25          	1.92610419e-03	1.27654738e+00	-4.08608314e-01	-2.02378053e-01	-2.06230261e-01
201.3           	1.83763983e-03	1.27737555e+00	-4.10036160e-01	-2.03180440e-01	-2.06855720e-01
201.35          	1.74703770e-03	1.27897043e+00	-4.10822145e-01	-2.03664035e-01	-2.07158110e-01
201.4           	1.65454545e-03	1.27996875e+00	-4.11779512e-01	-2.04235210e-01	-2.07544301e-01
201.45          	1.56013280e-03	1.28126041e+00	-4.12552150e-01	-2.04715942e-01	-2.07836208e-01
201.5           	1.46434687e-03	1.28173696e+00	-4.12610921e-01	-2.04841114e-01	-2.07769807e-01
201.55          	1.36772214e-03	1.28331652e+00	-4.12023512e-01	-2.04644034e-01	-2.07379478e-01
201.6           	1.26975357e-03	1.28371008e+00	-4.11200319e-01	-2.04330406e-01	-2.06869913e-01
201.65          	1.17063563e-03	1.28472829e+00	-4.09906125e-01	-2.03782427e-01	-2.06123698e-01
201.7           	1.07084970e-03	1.28543575e+00	-4.08537779e-01	-2.03198040e-01	-2.05339739e-01
201.75          	9.71141436e-04	1.28631816e+00	-4.07061866e-01	-2.02559792e-01	-2.04502074e-01
201.8           	8.70551831e-04	1.28705201e+00	-4.04497965e-01	-2.01378431e-01	-2.03119534e-01
201.85          	7.69582763e-04	1.28781988e+00	-4.02085824e-01	-2.00273329e-01	-2.01812495e-01
201.9           	6.67160542e-04	1.28853423e+00	-3.98948801e-01	-1.98807240e-01	-2.00141561e-01
201.95          	5.61437420e-04	1.28894392e+00	-3.96220613e-01	-1.97548869e-01	-1.98671744e-01
202             	4.53102509e-04	1.28961778e+00	-3.92384568e-01	-1.95739181e-01	-1.96645387e-01
202.05          	3.42772758e-04	1.29012190e+00	-3.88465720e-01	-1.93890087e-01	-1.94575633e-01
202.1           	2.31155577e-04	1.29048951e+00	-3.83955472e-01	-1.91746581e-01	-1.92208892e-01
202.15          	1.19291965e-04	1.29100618e+00	-3.79406632e-01	-1.89584024e-01	-1.89822608e-01
202.2           	6.79435488e-06	1.29127179e+00	-3.74426925e-01	-1.87206668e-01	-1.87220257e-01
202.25          	-1.06348780e-04	1.29130814e+00	-3.69353621e-01	-1.84783159e-01	-1.84570462e-01
202.3           	-2.19547300e-04	1.29113439e+00	-3.63373286e-01	-1.81906190e-01	-1.81467096e-01
202.35          	-3.33428900e-04	1.29099039e+00	-3.57634906e-01	-1.79150882e-01	-1.78484024e-01
202.4           	-4.47493097e-04	1.29112912e+00	-3.51102151e-01	-1.75998569e-01	-1.75103583e-01
202.45          	-5.61821748e-04	1.29089612e+00	-3.44337412e-01	-1.72730528e-01	-1.71606884e-01
202.5           	-6.76052994e-04	1.29089753e+00	-3.37517996e-01	-1.69435051e-01	-1.68082945e-01
202.55          	-7.89914406e-04	1.29052723e+00	-3.30124333e-01	-1.65852081e-01	-1.64272252e-01
202.6           	-9.04558722e-04	1.29031532e+00	-3.22542357e-01	-1.62175737e-01	-1.60366620e-01
202.65          	-1.01873569e-03	1.29004790e+00	-3.14831161e-01	-1.58434316e-01	-1.56396845e-01
202.7           	-1.13108088e-03	1.28969279e+00	-3.06806925e-01	-1.54534543e-01	-1.52272381e-01
202.75          	-1.24238946e-03	1.28915896e+00	-2.98040727e-01	-1.50262753e-01	-1.47777974e-01
202.8           	-1.35327253e-03	1.28849299e+00	-2.89429822e-01	-1.46068183e-01	-1.43361638e-01
202.85          	-1.46223328e-03	1.28802850e+00	-2.80479588e-01	-1.41702027e-01	-1.38777561e-01
202.9           	-1.57036605e-03	1.28707949e+00	-2.71413615e-01	-1.37277174e-01	-1.34136441e-01
202.95          	-1.67835589e-03	1.28649433e+00	-2.61577270e-01	-1.32466991e-01	-1.29110279e-01
203             	-1.78670236e-03	1.28544560e+00	-2.52025224e-01	-1.27799314e-01	-1.24225909e-01
203.05          	-1.89375553e-03	1.28492061e+00	-2.42385839e-01	-1.23086675e-01	-1.19299164e-01
203.1           	-1.99594658e-03	1.28381549e+00	-2.31566240e-01	-1.17779067e-01	-1.13787174e-01
203.15          	-2.09833994e-03	1.28296870e+00	-2.21190560e-01	-1.12693620e-01	-1.08496940e-01
203.2           	-2.19993032e-03	1.28219292e+00	-2.10241506e-01	-1.07320683e-01	-1.02920823e-01
203.25          	-2.29983812e-03	1.28114387e+00	-1.99179409e-01	-1.01889543e-01	-9.72898666e-02
203.3           	-2.39788824e-03	1.28051712e+00	-1.88040952e-01	-9.64183642e-02	-9.16225877e-02
203.35          	-2.49356294e-03	1.27949037e+00	-1.76655141e-01	-9.08211335e-02	-8.58340076e-02
203.4           	-2.58773711e-03	1.27858791e+00	-1.64750866e-01	-8.49631703e-02	-7.97876961e-02
203.45          	-2.68030068e-03	1.27760415e+00	-1.53271769e-01	-7.93161850e-02	-7.39555836e-02
203.5           	-2.76397522e-03	1.27659726e+00	-1.40862489e-01	-7.31952198e-02	-6.76672693e-02
203.55          	-2.84590243e-03	1.27559842e+00	-1.29124106e-01	-6.74079554e-02	-6.17161505e-02
203.6           	-2.92685534e-03	1.27486147e+00	-1.16482357e-01	-6.11680340e-02	-5.53143233e-02
203.65          	-3.01060709e-03	1.27404170e+00	-1.03944900e-01	-5.49830568e-02	-4.89618427e-02
203.7           	-3.09217185e-03	1.27276569e+00	-9.16293782e-02	-4.89068610e-02	-4.27225173e-02
203.75          	-3.17320870e-03	1.27200127e+00	-7.80051561e-02	-4.21757867e-02	-3.58293693e-02
203.8           	-3.24605907e-03	1.27135146e+00	-6.53182035e-02	-3.59051608e-02	-2.94130427e-02
203.85          	-3.31585070e-03	1.27051921e+00	-5.22127784e-02	-2.94222399e-02	-2.27905385e-02
203.9           	-3.38135850e-03	1.26987375e+00	-3.95488193e-02	-2.31557681e-02	-1.63930511e-02
203.95          	-3.44429402e-03	1.26905386e+00	-2.55368273e-02	-1.62127077e-02	-9.32411963e-03
204             	-3.50957956e-03	1.26844394e+00	-1.23528756e-02	-9.68601734e-03	-2.66685823e-03
204.05          	-3.57154291e-03	1.26781027e+00	1.37558790e-03	-2.88374896e-03	4.25933686e-03
204.1           	-3.63001944e-03	1.26725332e+00	1.48292015e-02	3.78458131e-03	1.10446202e-02
204.15          	-3.68544066e-03	1.26683268e+00	2.83283332e-02	1.04787259e-02	1.78496072e-02
204.2           	-3.73801584e-03	1.26623264e+00	4.22900700e-02	1.74070192e-02	2.48830508e-02
204.25          	-3.78626607e-03	1.26576509e+00	5.67883892e-02	2.46079285e-02	3.21804607e-02
204.3           	-3.83100884e-03	1.26544666e+00	6.97720036e-02	3.10549929e-02	3.87170106e-02
204.35          	-3.87438729e-03	1.26521009e+00	8.35682156e-02	3.79097205e-02	4.56584951e-02
204.4           	-3.91249802e-03	1.26494023e+00	9.73773995e-02	4.47762017e-02	5.26011978e-02
204.45          	-3.94741582e-03	1.26492629e+00	1.11246934e-01	5.16760511e-02	5.95708828e-02
204.5           	-3.97957643e-03	1.26487388e+00	1.25009120e-01	5.85249836e-02	6.64841364e-02
204.55          	-4.00717943e-03	1.26476676e+00	1.38497888e-01	6.52417643e-02	7.32561232e-02
204.6           	-4.03744255e-03	1.26471306e+00	1.52508890e-01	7.22170025e-02	8.02918877e-02
204.65          	-4.06487241e-03	1.26527988e+00	1.65545519e-01	7.87078870e-02	8.68376319e-02
204.7           	-4.08848580e-03	1.26554278e+00	1.79637531e-01	8.57302798e-02	9.39072514e-02
204.75          	-4.10805347e-03	1.26587614e+00	1.92664596e-01	9.22242444e-02	1.00440351e-01
204.8           	-4.12483334e-03	1.26643515e+00	2.05963224e-01	9.88567788e-02	1.07106445e-01
204.85          	-4.14064534e-03	1.26717822e+00	2.18081716e-01	1.04900213e-01	1.13181503e-01
204.9           	-4.15153487e-03	1.26761909e+00	2.32207508e-01	1.11952219e-01	1.20255289e-01
204.95          	-4.15822572e-03	1.26837885e+00	2.45086361e-01	1.18384955e-01	1.26701406e-01
205             	-4.16109950e-03	1.26908584e+00	2.57215457e-01	1.24446629e-01	1.32768828e-01
205.05          	-4.16175800e-03	1.26985084e+00	2.68574489e-01	1.30125487e-01	1.38449003e-01
205.1           	-4.15721604e-03	1.27191499e+00	2.81680200e-01	1.36682884e-01	1.44997316e-01
205.15          	-4.14789140e-03	1.27209037e+00	2.93946399e-01	1.42825308e-01	1.51121091e-01
205.2           	-4.13401827e-03	1.27325244e+00	3.05438458e-01	1.48585211e-01	1.56853247e-01
205.25          	-4.11678051e-03	1.27423811e+00	3.17715388e-01	1.54740913e-01	1.62974474e-01
205.3           	-4.09677698e-03	1.27538624e+00	3.29235939e-01	1.60521193e-01	1.68714747e-01
205.35          	-4.06998959e-03	1.27680311e+00	3.40249047e-01	1.66054534e-01	1.74194513e-01
205.4           	-4.03955242e-03	1.27800697e+00	3.50596987e-01	1.71258941e-01	1.79338046e-01
205.45          	-4.00656153e-03	1.27952771e+00	3.60336008e-01	1.76161442e-01	1.84174565e-01
205.5           	-3.97053858e-03	1.28104992e+00	3.70184289e-01	1.81121606e-01	1.89062683e-01
205.55          	-3.93028727e-03	1.28235927e+00	3.80671895e-01	1.86405660e-01	1.94266235e-01
205.6           	-3.88476249e-03	1.28414010e+00	3.89900609e-01	1.91065542e-01	1.98835067e-01
205.65          	-3.83791037e-03	1.28562698e+00	3.99552254e-01	1.95938216e-01	2.03614037e-01
205.7           	-3.78576205e-03	1.28719292e+00	4.08692017e-01	2.00560246e-01	2.08131771e-01
205.75          	-3.72782434e-03	1.28903997e+00	4.17375030e-01	2.04959691e-01	2.12415339e-01
205.8           	-3.66407868e-03	1.29114027e+00	4.24926957e-01	2.08799400e-01	2.16127557e-01
205.85          	-3.59955424e-03	1.29265813e+00	4.32385411e-01	2.12593151e-01	2.19792260e-01
205.9           	-3.53318973e-03	1.29417246e+00	4.39133532e-01	2.16033576e-01	2.23099956e-01
205.95          	-3.46164243e-03	1.29627647e+00	4.46360912e-01	2.19718814e-01	2.26642099e-01
206             	-3.38571723e-03	1.29784335e+00	4.53076777e-01	2.23152671e-01	2.29924105e-01
206.05          	-3.30661900e-03	1.29956226e+00	4.59654332e-01	2.26520547e-01	2.33133785e-01
206.1           	-3.22527087e-03	1.30119510e+00	4.65350564e-01	2.29450011e-01	2.35900553e-01
206.15          	-3.14164126e-03	1.30297738e+00	4.70866924e-01	2.32291821e-01	2.38575103e-01
206.2           	-3.05713299e-03	1.30518356e+00	4.75699084e-01	2.34792409e-01	2.40906675e-01
206.25          	-2.96827458e-03	1.30673472e+00	4.79795216e-01	2.36929333e-01	2.42865882e-01
206.3           	-2.87716915e-03	1.30827272e+00	4.82760685e-01	2.38503173e-01	2.44257512e-01
206.35          	-2.78193426e-03	1.30994356e+00	4.87148937e-01	2.40792534e-01	2.46356403e-01
206.4           	-2.68431518e-03	1.31172256e+00	4.90298667e-01	2.42465018e-01	2.47833649e-01
206.45          	-2.58524194e-03	1.31312112e+00	4.93725780e-01	2.44277648e-01	2.49448132e-01
206.5           	-2.48396085e-03	1.31464455e+00	4.95876754e-01	2.45454416e-01	2.50422338e-01
206.55          	-2.38041870e-03	1.31617344e+00	4.98083118e-01	2.46661140e-01	2.51421977e-01
206.6           	-2.27530251e-03	1.31794833e+00	4.99866153e-01	2.47657774e-01	2.52208379e-01
206.65          	-2.16826356e-03	1.31916937e+00	4.99590997e-01	2.47627235e-01	2.51963762e-01
206.7           	-2.06053800e-03	1.32010809e+00	4.99785230e-01	2.47832077e-01	2.51953153e-01
206.75          	-1.95275292e-03	1.32173338e+00	5.00317565e-01	2.48206030e-01	2.52111535e-01
206.8           	-1.84466333e-03	1.32262282e+00	4.99957661e-01	2.48134167e-01	2.51823494e-01
206.85          	-1.73508813e-03	1.32382517e+00	4.99848202e-01	2.48189013e-01	2.51659189e-01
206.9           	-1.62404936e-03	1.32469333e+00	4.98128195e-01	2.47440048e-01	2.50688147e-01
206.95          	-1.51274299e-03	1.32549618e+00	4.97116214e-01	2.47045364e-01	2.50070850e-01
207             	-1.39934025e-03	1.32673140e+00	4.94838165e-01	2.46019742e-01	2.48818423e-01
207.05          	-1.28334795e-03	1.32741185e+00	4.91824820e-01	2.44629062e-01	2.47195758e-01
207.1           	-1.16505265e-03	1.32815378e+00	4.88817685e-01	2.43243790e-01	2.45573895e-01
207.15          	-1.04576965e-03	1.32881917e+00	4.85145314e-01	2.41526887e-01	2.43618426e-01
207.2           	-9.22926130e-04	1.32931578e+00	4.81746943e-01	2.39950545e-01	2.41796398e-01
207.25          	-7.97665499e-04	1.33043423e+00	4.77823763e-01	2.38114216e-01	2.39709547e-01
207.3           	-6.71330084e-04	1.33010293e+00	4.73046775e-01	2.35852057e-01	2.37194718e-01
207.35          	-5.43720960e-04	1.33049740e+00	4.68207116e-01	2.33559837e-01	2.34647279e-01
207.4           	-4.15499675e-04	1.33066860e+00	4.62304697e-01	2.30736849e-01	2.31567848e-01
207.45          	-2.83975577e-04	1.33085231e+00	4.56148595e-01	2.27790322e-01	2.28358273e-01
207.5           	-1.51286299e-04	1.33080876e+00	4.49830168e-01	2.24763798e-01	2.25066370e-01
207.55          	-1.83090348e-05	1.33073024e+00	4.43275580e-01	2.21619481e-01	2.21656099e-01
207.6           	1.14714215e-04	1.33062705e+00	4.36598994e-01	2.18414211e-01	2.18184783e-01
207.65          	2.47762152e-04	1.33036739e+00	4.28694257e-01	2.14594891e-01	2.14099366e-01
207.7           	3.81450651e-04	1.33008597e+00	4.21151606e-01	2.10957254e-01	2.10194352e-01
207.75          	5.16020347e-04	1.32955342e+00	4.13298661e-01	2.07165351e-01	2.06133310e-01
207.8           	6.50229183e-04	1.32888961e+00	4.04030235e-01	2.02665346e-01	2.01364888e-01
207.85          	7.83424894e-04	1.32843059e+00	3.95124075e-01	1.98345462e-01	1.96778612e-01
207.9           	9.15010158e-04	1.32734144e+00	3.86296998e-01	1.94063509e-01	1.92233489e-01
207.95          	1.04656149e-03	1.32696509e+00	3.76536733e-01	1.89314928e-01	1.87221805e-01
208             	1.18090813e-03	1.32639158e+00	3.66260112e-01	1.84310964e-01	1.81949148e-01
208.05          	1.31466314e-03	1.32532349e+00	3.55454106e-01	1.79041716e-01	1.76412390e-01
208.1           	1.44725749e-03	1.32425853e+00	3.45174037e-01	1.74034276e-01	1.71139761e-01
208.15          	1.57830515e-03	1.32324775e+00	3.34111554e-01	1.68634082e-01	1.65477472e-01
208.2           	1.70895349e-03	1.32241497e+00	3.23335075e-01	1.63376491e-01	1.59958584e-01
208.25          	1.83897233e-03	1.32072369e+00	3.12056510e-01	1.57867227e-01	1.54189283e-01
208.3           	1.96554395e-03	1.31951507e+00	3.00265859e-01	1.52098473e-01	1.48167385e-01
208.35          	2.08756889e-03	1.31819869e+00	2.87762975e-01	1.45969056e-01	1.41793919e-01
208.4           	2.20847083e-03	1.31677178e+00	2.75378989e-01	1.39897965e-01	1.35481024e-01
208.45          	2.32972164e-03	1.31552775e+00	2.62377381e-01	1.33518412e-01	1.28858969e-01
208.5           	2.44559768e-03	1.31410597e+00	2.49788304e-01	1.27339750e-01	1.22448554e-01
208.55          	2.55817871e-03	1.31311426e+00	2.35973911e-01	1.20545134e-01	1.15428777e-01
208.6           	2.67209466e-03	1.31138308e+00	2.22399772e-01	1.13871981e-01	1.08527791e-01
208.65          	2.78468023e-03	1.30997483e+00	2.08518419e-01	1.07043890e-01	1.01474529e-01
208.7           	2.89620740e-03	1.30881374e+00	1.94602157e-01	1.00197286e-01	9.44048711e-02
208.75          	3.00535709e-03	1.30746271e+00	1.80126043e-01	9.30683787e-02	8.70576645e-02
208.8           	3.11337423e-03	1.30606213e+00	1.66014859e-01	8.61208039e-02	7.98940554e-02
208.85          	3.21424191e-03	1.30478192e+00	1.51184004e-01	7.88062440e-02	7.23777601e-02
208.9           	3.30592522e-03	1.30332613e+00	1.36087601e-01	7.13497257e-02	6.47378752e-02
208.95          	3.39745832e-03	1.30202598e+00	1.21462825e-01	6.41288709e-02	5.73339543e-02
209             	3.48973981e-03	1.30095009e+00	1.06685602e-01	5.68325407e-02	4.98530611e-02
209.05          	3.58248348e-03	1.29925146e+00	9.03090023e-02	4.87369846e-02	4.15720177e-02
209.1           	3.67127071e-03	1.29805737e+00	7.55153966e-02	4.14289690e-02	3.40864276e-02
209.15          	3.75005612e-03	1.29701320e+00	5.98084738e-02	3.36542930e-02	2.61541808e-02
209.2           	3.82725282e-03	1.29562013e+00	4.35989553e-02	2.56267305e-02	1.79722248e-02
209.25          	3.90203545e-03	1.29462935e+00	2.81828365e-02	1.79934537e-02	1.01893828e-02
209.3           	3.97332410e-03	1.29366395e+00	1.21161863e-02	1.00314172e-02	2.08476904e-03
209.35          	4.04887245e-03	1.29282259e+00	-3.89147478e-03	2.10313506e-03	-5.99460984e-03
209.4           	4.12038058e-03	1.29181276e+00	-2.06257257e-02	-6.19248225e-03	-1.44332434e-02
209.45          	4.18860527e-03	1.29109064e+00	-3.65223987e-02	-1.40725941e-02	-2.24498046e-02
209.5           	4.25306220e-03	1.29050797e+00	-5.26572762e-02	-2.20755759e-02	-3.05817003e-02
209.55          	4.31604564e-03	1.28968273e+00	-6.93969648e-02	-3.03824368e-02	-3.90145280e-02
209.6           	4.37535556e-03	1.28939960e+00	-8.50489411e-02	-3.81491150e-02	-4.68998261e-02
209.65          	4.43494827e-03	1.28900577e+00	-1.02014913e-01	-4.65725083e-02	-5.54424049e-02
209.7           	4.48710969e-03	1.28866905e+00	-1.18070136e-01	-5.45479584e-02	-6.35221778e-02
209.75          	4.53550777e-03	1.28865909e+00	-1.33838365e-01	-6.23836746e-02	-7.14546901e-02
209.8           	4.58092684e-03	1.28871318e+00	-1.50522116e-01	-7.06801313e-02	-7.98419850e-02
209.85          	4.62076249e-03	1.28874933e+00	-1.66837800e-01	-7.87981376e-02	-8.80396625e-02
209.9           	4.66236842e-03	1.28901685e+00	-1.82319970e-01	-8.64976168e-02	-9.58223536e-02
209.95          	4.69859157e-03	1.28942008e+00	-1.98027567e-01	-9.43151920e-02	-1.03712375e-01
210             	4.73004507e-03	1.28948002e+00	-2.14222148e-01	-1.02381029e-01	-1.11841119e-01
210.05          	4.75567020e-03	1.29003161e+00	-2.29804147e-01	-1.10146403e-01	-1.19657744e-01
210.1           	4.78033262e-03	1.29089464e+00	-2.45172769e-01	-1.17806052e-01	-1.27366717e-01
210.15          	4.80053814e-03	1.29179524e+00	-2.59442090e-01	-1.24920507e-01	-1.34521583e-01
210.2           	4.81519063e-03	1.29223743e+00	-2.76172777e-01	-1.33271198e-01	-1.42901579e-01
210.25          	4.82448773e-03	1.29303655e+00	-2.90923697e-01	-1.40637361e-01	-1.50286336e-01
210.3           	4.82927192e-03	1.29422302e+00	-3.05317999e-01	-1.47829728e-01	-1.57488271e-01
210.35          	4.83255871e-03	1.29520877e+00	-3.20325143e-01	-1.55330013e-01	-1.64995130e-01
